month,day,hour,elec,gas 
9,25,17,2.746,0.224
9,25,18,1.832,1.603
9,25,19,1.22,0.565
9,25,20,1.221,0.819
9,25,21,1.526,0.938
9,25,22,1.221,0.958
9,25,23,0.61,0.592
9,25,24,0,0.264
9,26,1,0,0.133
9,26,2,0,0.109
9,26,3,0,0.112
9,26,4,0,0.102
9,26,5,0,0.101
9,26,6,1.221,0.133
9,26,7,0.916,0.174
9,26,8,1.526,0.954
9,26,9,2.136,0.318
9,26,10,0.305,0.218
9,26,11,0,0.235
9,26,12,0,0.109
9,26,13,0,0.112
9,26,14,0,0.102
9,26,15,0,0.101
9,26,16,0,0.213
9,26,17,1.832,1.051
9,26,18,2.136,1.227
9,26,19,0.916,0.565
9,26,20,0.915,1.003
9,26,21,1.831,1.074
9,26,22,1.221,0.942
9,26,23,0.611,0.714
9,26,24,0,0.171
9,27,1,0,0.101
9,27,2,0,0.11
9,27,3,0,0.112
9,27,4,0,0.109
9,27,5,0,0.109
9,27,6,1.22,0.142
9,27,7,1.221,0.304
9,27,8,2.137,0.554
9,27,9,1.831,0.331
9,27,10,0.61,0.152
9,27,11,0,0.115
9,27,12,0,0.28
9,27,13,0,0.312
9,27,14,0,0.109
9,27,15,0,0.107
9,27,16,0,0.24
9,27,17,2.747,1.672
9,27,18,0.916,0.362
9,27,19,0.915,0.622
9,27,20,1.221,0.781
9,27,21,1.526,0.832
9,27,22,0.916,0.723
9,27,23,0.61,0.877
9,27,24,0,0.208
9,28,1,0,0.091
9,28,2,0,0.096
9,28,3,0,0.12
9,28,4,0,0.109
9,28,5,0,0.091
9,28,6,1.526,0.133
9,28,7,1.526,0.723
9,28,8,1.221,0.912
9,28,9,1.526,0.456
9,28,10,0.305,0.12
9,28,11,0,0.122
9,28,12,1.221,0.139
9,28,13,0.305,0.939
9,28,14,0,0.09
9,28,15,0,0.219
9,28,16,0,0.413
9,28,17,2.747,1.179
9,28,18,1.221,0.832
9,28,19,0.915,0.523
9,28,20,0.611,0.818
9,28,21,1.526,1.088
9,28,22,1.22,0.816
9,28,23,0.306,0.691
9,28,24,0,0.44
9,29,1,0,0.139
9,29,2,0,0.12
9,29,3,0,0.106
9,29,4,0,0.091
9,29,5,0,0.104
9,29,6,1.526,0.147
9,29,7,0.61,0.152
9,29,8,2.136,0.549
9,29,9,1.526,0.341
9,29,10,0.306,1.182
9,29,11,0,0.397
9,29,12,0,0.288
9,29,13,0,0.189
9,29,14,0,0.192
9,29,15,0,0.083
9,29,16,0,0.093
9,29,17,4.578,0.368
9,29,18,3.357,2.051
9,29,19,1.526,0.392
9,29,20,0.915,0.888
9,29,21,0.916,0.941
9,29,22,0.916,1.046
9,29,23,0.61,0.73
9,29,24,0,0.798
9,30,1,0,0.221
9,30,2,0,0.088
9,30,3,0,0.136
9,30,4,0,0.088
9,30,5,0,0.091
9,30,6,1.526,0.162
9,30,7,0.916,0.142
9,30,8,1.526,0.594
9,30,9,1.526,0.355
9,30,10,0.61,0.184
9,30,11,0,0.08
9,30,12,0.61,0.219
9,30,13,0,0.264
9,30,14,0,0.208
9,30,15,0,0.229
9,30,16,0,0.195
9,30,17,3.663,0.165
9,30,18,1.221,0.859
9,30,19,1.526,0.754
9,30,20,1.526,1.171
9,30,21,1.526,1.136
9,30,22,1.22,1.325
9,30,23,0.916,0.912
9,30,24,0,0.824
10,1,1,0,0.44
10,1,2,0,0.112
10,1,3,0,0.118
10,1,4,0,0.09
10,1,5,0,0.088
10,1,6,1.526,0.15
10,1,7,1.221,0.162
10,1,8,0.305,0.174
10,1,9,1.526,1.034
10,1,10,0.305,0.326
10,1,11,0,0.173
10,1,12,0,0.253
10,1,13,1.221,0.571
10,1,14,0,0.176
10,1,15,0,0.221
10,1,16,0,0.304
10,1,17,11.903,0.296
10,1,18,7.63,0.987
10,1,19,7.325,0.576
10,1,20,9.766,1.133
10,1,21,2.442,0.878
10,1,22,0.61,0.776
10,1,23,0.61,0.442
10,1,24,0,0.15
10,2,1,0,0.44
10,2,2,0,0.112
10,2,3,0,0.118
10,2,4,0,0.09
10,2,5,0,0.088
10,2,6,1.526,0.15
10,2,7,1.221,0.162
10,2,8,0.305,0.174
10,2,9,1.526,1.034
10,2,10,0.305,0.326
10,2,11,0,0.173
10,2,12,0,0.253
10,2,13,1.221,0.571
10,2,14,0,0.176
10,2,15,0,0.221
10,2,16,0,0.304
10,2,17,11.903,0.296
10,2,18,7.63,0.987
10,2,19,7.325,0.576
10,2,20,9.766,1.133
10,2,21,2.442,0.878
10,2,22,0.61,0.776
10,2,23,0.61,0.442
10,2,24,0,0.15
10,2,1,0,0.1
10,3,2,0,0.085
10,3,3,0,0.112
10,3,4,0,0.072
10,3,5,0,0.075
10,3,6,1.526,0.138
10,3,7,0.61,0.134
10,3,8,1.832,0.848
10,3,9,1.526,0.362
10,3,10,0.61,0.296
10,3,11,0,0.32
10,3,12,0,0.23
10,3,13,0,0.098
10,3,14,0,0.072
10,3,15,0,0.075
10,3,16,0,0.107
10,3,17,2.747,1.048
10,3,18,1.831,0.96
10,3,19,1.526,0.573
10,3,20,2.442,1.163
10,3,21,7.324,1.08
10,3,22,8.241,0.864
10,3,23,7.019,0.794
10,3,24,0,0.275
10,4,1,0,0.067
10,4,2,0,0.104
10,4,3,0,0.09
10,4,4,0,0.067
10,4,5,0,0.096
10,4,6,1.526,0.136
10,4,7,1.221,0.253
10,4,8,3.663,0.632
10,4,9,2.136,0.304
10,4,10,0.305,0.102
10,4,11,0,0.082
10,4,12,0,0.11
10,4,13,0,0.072
10,4,14,0,0.192
10,4,15,0,0.33
10,4,16,0,0.32
10,4,17,2.442,1.504
10,4,18,1.221,0.368
10,4,19,0.915,0.299
10,4,20,0.916,0.72
10,4,21,1.221,0.813
10,4,22,0.61,0.654
10,4,23,0.916,0.92
10,4,24,0,0.33
10,5,1,0,0.072
10,5,2,0,0.102
10,5,3,0,0.093
10,5,4,0,0.061
10,5,5,0,0.107
10,5,6,1.22,0.117
10,5,7,1.221,0.667
10,5,8,2.137,0.899
10,5,9,1.526,1.272
10,5,10,0.61,0.192
10,5,11,0,0.101
10,5,12,0,0.093
10,5,13,0.305,0.875
10,5,14,0,0.72
10,5,15,0,0.139
10,5,16,0,0.162
10,5,17,3.663,1.944
10,5,18,1.526,0.344
10,5,19,0.61,0.515
10,5,20,0.61,0.843
10,5,21,2.442,1.242
10,5,22,1.221,0.808
10,5,23,0.305,0.638
10,5,24,0.305,0.301
10,6,1,0,0.096
10,6,2,0,0.088
10,6,3,0,0.083
10,6,4,0,0.074
10,6,5,0,0.072
10,6,6,1.221,0.115
10,6,7,0.916,0.155
10,6,8,1.831,0.72
10,6,9,2.441,0.386
10,6,10,0.611,0.19
10,6,11,0,0.072
10,6,12,0,0.096
10,6,13,0,0.2
10,6,14,0,0.218
10,6,15,0,0.158
10,6,16,0,0.125
10,6,17,4.273,0.528
10,6,18,2.746,2.429
10,6,19,1.221,0.72
10,6,20,0.611,1.115
10,6,21,1.831,1.053
10,6,22,3.052,1.166
10,6,23,0.915,0.912
10,6,24,0,0.648
10,7,1,0,0.512
10,7,2,0,0.261
10,7,3,0,0.083
10,7,4,0,0.082
10,7,5,0,0.08
10,7,6,0,0.086
10,7,7,1.832,0.125
10,7,8,5.188,0.547
10,7,9,5.188,0.533
10,7,10,1.526,1.445
10,7,11,0,1.467
10,7,12,0,0.248
10,7,13,0,0.299
10,7,14,0,0.306
10,7,15,0,0.136
10,7,16,0,0.091
10,7,17,7.325,0.643
10,7,18,6.409,0.797
10,7,19,5.189,0.576
10,7,20,4.578,0.659
10,7,21,4.578,0.96
10,7,22,4.273,0.925
10,7,23,4.272,0.72
10,7,24,3.358,0.421
10,8,1,0,0.094
10,8,2,0,0.098
10,8,3,0,0.096
10,8,4,0,0.096
10,8,5,0,0.086
10,8,6,0,0.085
10,8,7,4.578,0.133
10,8,8,5.493,0.182
10,8,9,6.104,0.744
10,8,10,1.831,0.189
10,8,11,0,0.091
10,8,12,0,0.096
10,8,13,0,0.098
10,8,14,0.916,0.52
10,8,15,0,0.288
10,8,16,0,0.15
10,8,17,8.546,0.362
10,8,18,4.883,0.531
10,8,19,4.578,0.451
10,8,20,6.104,1.066
10,8,21,4.273,0.883
10,8,22,3.967,0.781
10,8,23,3.663,0.64
10,8,24,3.357,0.23
10,9,1,0,0.085
10,9,2,0,0.107
10,9,3,0,0.109
10,9,4,0,0.101
10,9,5,0,0.083
10,9,6,0,0.085
10,9,7,4.273,0.667
10,9,8,7.019,0.995
10,9,9,5.189,0.776
10,9,10,1.526,0.434
10,9,11,0,0.184
10,9,12,0,0.107
10,9,13,0,0.264
10,9,14,0,0.493
10,9,15,0,0.219
10,9,16,0,0.96
10,9,17,7.935,0.941
10,9,18,6.104,0.832
10,9,19,4.883,0.723
10,9,20,4.273,0.992
10,9,21,5.188,1.112
10,9,22,3.663,0.944
10,9,23,3.967,0.768
10,9,24,2.747,0.533
10,10,1,0,0.088
10,10,2,0,0.096
10,10,3,0,0.107
10,10,4,0,0.112
10,10,5,0,0.083
10,10,6,0,0.085
10,10,7,4.578,0.141
10,10,8,6.104,0.758
10,10,9,5.799,0.333
10,10,10,1.831,0.275
10,10,11,0,0.101
10,10,12,0,0.083
10,10,13,0,0.088
10,10,14,0,0.09
10,10,15,0,0.104
10,10,16,0,0.224
10,10,17,7.02,0.536
10,10,18,4.883,1.859
10,10,19,5.188,0.605
10,10,20,5.189,1.267
10,10,21,4.883,0.819
10,10,22,3.662,0.76
10,10,23,3.357,0.789
10,10,24,0,0.187
10,11,1,0,0.069
10,11,2,0,0.112
10,11,3,0,0.107
10,11,4,0,0.077
10,11,5,0,0.117
10,11,6,0,0.096
10,11,7,4.578,0.259
10,11,8,6.715,0.765
10,11,9,6.104,0.347
10,11,10,1.526,0.101
10,11,11,0,0.128
10,11,12,0,0.094
10,11,13,0,0.194
10,11,14,0,0.235
10,11,15,0,0.195
10,11,16,0,0.717
10,11,17,7.935,1.272
10,11,18,4.578,0.539
10,11,19,3.662,0.778
10,11,20,3.358,0.683
10,11,21,3.052,0.973
10,11,22,3.967,0.806
10,11,23,3.052,0.696
10,11,24,0,0.205
10,12,1,0,0.075
10,12,2,0,0.133
10,12,3,0,0.088
10,12,4,0,0.109
10,12,5,0,0.107
10,12,6,0,0.077
10,12,7,4.883,0.688
10,12,8,5.799,0.936
10,12,9,5.189,0.515
10,12,10,1.526,1.067
10,12,11,1.831,0.528
10,12,12,0,0.138
10,12,13,0,0.078
10,12,14,0,0.285
10,12,15,0,0.232
10,12,16,0,0.253
10,12,17,8.545,2.078
10,12,18,4.273,0.469
10,12,19,4.273,1.101
10,12,20,3.052,0.891
10,12,21,3.357,0.952
10,12,22,3.357,1.101
10,12,23,2.747,0.819
10,12,24,0,0.605
10,13,1,0,0.118
10,13,2,0,0.104
10,13,3,0,0.104
10,13,4,0,0.088
10,13,5,0,0.09
10,13,6,0,0.091
10,13,7,4.578,0.163
10,13,8,5.494,0.624
10,13,9,4.883,0.362
10,13,10,3.357,0.422
10,13,11,0,0.184
10,13,12,0,0.122
10,13,13,0,0.886
10,13,14,0,0.2
10,13,15,0,0.208
10,13,16,0,0.442
10,13,17,8.241,0.91
10,13,18,5.188,0.741
10,13,19,4.578,0.749
10,13,20,4.578,1.067
10,13,21,4.883,1.021
10,13,22,3.663,0.827
10,13,23,3.357,0.891
10,13,24,0,0.389
10,14,1,0,0.104
10,14,2,0,0.099
10,14,3,0,0.104
10,14,4,0,0.09
10,14,5,0,0.078
10,14,6,0,0.088
10,14,7,4.578,0.152
10,14,8,6.714,0.576
10,14,9,5.799,0.488
10,14,10,1.831,0.381
10,14,11,0,0.211
10,14,12,0,0.17
10,14,13,0,0.83
10,14,14,0,0.568
10,14,15,0,0.149
10,14,16,0,0.312
10,14,17,7.935,0.243
10,14,18,4.884,0.317
10,14,19,4.272,0.376
10,14,20,3.968,0.451
10,14,21,3.968,0.648
10,14,22,3.967,0.85
10,14,23,3.663,0.734
10,14,24,0,0.405
10,15,1,0,0.197
10,15,2,0,0.096
10,15,3,0,0.096
10,15,4,0,0.094
10,15,5,0,0.093
10,15,6,0,0.085
10,15,7,4.578,0.126
10,15,8,5.493,0.154
10,15,9,5.799,0.44
10,15,10,2.747,0.664
10,15,11,0,0.187
10,15,12,0,0.568
10,15,13,0.915,0.933
10,15,14,0,0.302
10,15,15,0,0.274
10,15,16,0,0.366
10,15,17,8.851,0.626
10,15,18,5.799,0.278
10,15,19,4.883,0.594
10,15,20,5.189,1.062
10,15,21,5.798,1.088
10,15,22,4.273,0.744
10,15,23,4.273,0.834
10,15,24,0,0.27
10,16,1,0,0.104
10,16,2,0,0.104
10,16,3,0,0.101
10,16,4,0,0.101
10,16,5,0,0.088
10,16,6,0,0.086
10,16,7,4.883,0.674
10,16,8,6.409,1.115
10,16,9,5.494,0.573
10,16,10,1.831,0.272
10,16,11,0,0.192
10,16,12,0,0.211
10,16,13,0,0.112
10,16,14,0,0.267
10,16,15,0,0.165
10,16,16,0,0.736
10,16,17,8.546,0.827
10,16,18,5.188,0.64
10,16,19,5.189,0.728
10,16,20,3.967,0.856
10,16,21,4.273,1.141
10,16,22,3.968,0.965
10,16,23,3.662,0.347
10,16,24,0,0.179
10,17,1,0,0.096
10,17,2,0,0.088
10,17,3,0,0.09
10,17,4,0,0.091
10,17,5,0,0.104
10,17,6,0,0.101
10,17,7,4.883,0.152
10,17,8,6.104,0.835
10,17,9,6.104,0.309
10,17,10,1.221,0.115
10,17,11,0,0.309
10,17,12,0,0.091
10,17,13,0,0.107
10,17,14,0,0.104
10,17,15,0,0.104
10,17,16,0.305,0.189
10,17,17,7.935,0.573
10,17,18,4.273,0.44
10,17,19,4.578,0.888
10,17,20,3.052,0.888
10,17,21,3.052,1.075
10,17,22,3.357,0.947
10,17,23,2.747,0.546
10,17,24,0,0.147
10,18,1,0,0.091
10,18,2,0,0.106
10,18,3,0,0.102
10,18,4,0,0.101
10,18,5,0,0.096
10,18,6,0,0.101
10,18,7,4.883,0.371
10,18,8,6.715,0.776
10,18,9,6.104,0.4
10,18,10,1.526,0.115
10,18,11,0,0.098
10,18,12,0,0.832
10,18,13,0,0.75
10,18,14,0,0.237
10,18,15,0,0.195
10,18,16,0,0.104
10,18,17,8.545,1.928
10,18,18,5.189,0.581
10,18,19,4.273,0.701
10,18,20,3.662,0.614
10,18,21,3.357,0.717
10,18,22,3.052,0.685
10,18,23,2.747,0.635
10,18,24,0,0.168
10,19,1,0,0.091
10,19,2,0,0.109
10,19,3,0,0.115
10,19,4,0,0.093
10,19,5,0,0.091
10,19,6,0,0.09
10,19,7,5.188,0.595
10,19,8,6.715,1.04
10,19,9,5.493,0.632
10,19,10,1.526,0.152
10,19,11,0,0.085
10,19,12,0,0.264
10,19,13,0,0.416
10,19,14,0,0.096
10,19,15,0,0.104
10,19,16,0,0.27
10,19,17,7.936,0.89
10,19,18,5.798,1.182
10,19,19,4.578,0.84
10,19,20,3.358,1.194
10,19,21,4.272,1.046
10,19,22,3.663,1.128
10,19,23,3.052,0.688
10,19,24,0,0.17
10,20,1,0,0.104
10,20,2,0,0.102
10,20,3,0,0.093
10,20,4,0,0.091
10,20,5,0,0.09
10,20,6,0,0.102
10,20,7,4.883,0.309
10,20,8,6.104,0.949
10,20,9,5.799,0.502
10,20,10,1.831,0.224
10,20,11,0,0.088
10,20,12,0,0.21
10,20,13,0,0.198
10,20,14,0,0.09
10,20,15,0,0.088
10,20,16,0,0.107
10,20,17,8.546,0.48
10,20,18,6.104,1.525
10,20,19,4.578,0.6
10,20,20,4.578,0.899
10,20,21,4.883,0.715
10,20,22,3.662,0.834
10,20,23,3.663,0.763
10,20,24,0,0.432
10,21,1,0,0.141
10,21,2,0,0.099
10,21,3,0,0.091
10,21,4,0,0.098
10,21,5,0,0.104
10,21,6,0,0.107
10,21,7,4.578,0.147
10,21,8,5.493,0.69
10,21,9,4.273,0.462
10,21,10,1.221,0.29
10,21,11,0,0.406
10,21,12,0,0.346
10,21,13,0,0.259
10,21,14,0,0.131
10,21,15,0,0.178
10,21,16,0,0.099
10,21,17,7.63,0.824
10,21,18,5.188,1.749
10,21,19,4.273,0.776
10,21,20,4.883,0.942
10,21,21,4.578,1.018
10,21,22,4.273,0.774
10,21,23,3.662,0.725
10,21,24,0,0.579
10,22,1,0,0.512
10,22,2,0,0.234
10,22,3,0,0.091
10,22,4,0,0.093
10,22,5,0,0.107
10,22,6,0,0.101
10,22,7,4.578,0.134
10,22,8,4.884,0.16
10,22,9,5.188,0.522
10,22,10,1.831,0.387
10,22,11,0,0.107
10,22,12,0,0.104
10,22,13,0.611,0.298
10,22,14,0.61,0.344
10,22,15,0,0.206
10,22,16,0,0.2
10,22,17,8.851,0.394
10,22,18,5.493,0.374
10,22,19,3.663,1.68
10,22,20,3.662,0.858
10,22,21,3.968,0.979
10,22,22,3.052,0.821
10,22,23,3.357,0.584
10,22,24,0,0.179
10,23,1,0,0.091
10,23,2,0,0.093
10,23,3,0,0.104
10,23,4,0,0.104
10,23,5,0,0.101
10,23,6,0,0.11
10,23,7,4.883,0.594
10,23,8,6.104,0.992
10,23,9,5.189,0.622
10,23,10,1.831,0.325
10,23,11,0,0.109
10,23,12,0,0.096
10,23,13,0,0.091
10,23,14,0,0.091
10,23,15,0,0.245
10,23,16,0,1.043
10,23,17,8.24,1.176
10,23,18,4.273,0.592
10,23,19,3.968,0.872
10,23,20,3.052,0.909
10,23,21,3.967,1.197
10,23,22,2.747,0.76
10,23,23,2.747,0.672
10,23,24,0,0.432
10,24,1,0,0.104
10,24,2,0,0.094
10,24,3,0,0.09
10,24,4,0,0.091
10,24,5,0,0.099
10,24,6,0,0.101
10,24,7,4.578,0.139
10,24,8,5.493,0.661
10,24,9,5.494,0.485
10,24,10,1.831,0.259
10,24,11,0,0.283
10,24,12,0,0.165
10,24,13,0,0.461
10,24,14,0,0.099
10,24,15,0,0.275
10,24,16,0,0.098
10,24,17,7.935,0.168
10,24,18,4.578,0.952
10,24,19,3.968,0.798
10,24,20,3.357,0.834
10,24,21,3.663,0.723
10,24,22,3.357,0.547
10,24,23,3.357,0.274
10,24,24,0,0.19
10,25,1,0,0.09
10,25,2,0,0.091
10,25,3,0,0.104
10,25,4,0,0.101
10,25,5,0,0.099
10,25,6,0,0.085
10,25,7,4.578,0.131
10,25,8,5.494,0.437
10,25,9,5.493,0.507
10,25,10,1.831,0.363
10,25,11,0,0.248
10,25,12,0,0.2
10,25,13,0,0.205
10,25,14,0.306,0.179
10,25,15,0,0.104
10,25,16,0,0.104
10,25,17,8.24,0.176
10,25,18,4.578,1.744
10,25,19,3.968,0.856
10,25,20,3.357,0.858
10,25,21,4.578,0.942
10,25,22,3.662,0.986
10,25,23,3.357,0.614
10,25,24,0,0.181
10,26,1,0,0.093
10,26,2,0,0.102
10,26,3,0,0.104
10,26,4,0,0.101
10,26,5,0,0.101
10,26,6,0,0.094
10,26,7,4.578,0.618
10,26,8,6.41,0.763
10,26,9,4.578,0.997
10,26,10,1.831,0.232
10,26,11,0,0.099
10,26,12,0,0.104
10,26,13,1.221,0.363
10,26,14,0.61,0.304
10,26,15,0,0.109
10,26,16,0,0.107
10,26,17,7.02,0.186
10,26,18,4.272,1.47
10,26,19,3.663,0.77
10,26,20,3.662,1.07
10,26,21,3.968,0.816
10,26,22,3.052,1.114
10,26,23,3.052,0.726
10,26,24,0,0.402
10,27,1,0,0.107
10,27,2,0,0.104
10,27,3,0,0.099
10,27,4,0,0.09
10,27,5,0,0.088
10,27,6,0,0.094
10,27,7,4.578,0.146
10,27,8,6.104,0.435
10,27,9,5.188,1.475
10,27,10,1.221,0.72
10,27,11,0,0.57
10,27,12,0,0.347
10,27,13,0.305,0.205
10,27,14,0,0.27
10,27,15,0,0.178
10,27,16,0,0.088
10,27,17,8.546,0.195
10,27,18,5.799,0.712
10,27,19,3.967,0.683
10,27,20,3.357,0.872
10,27,21,6.41,1.261
10,27,22,3.967,0.712
10,27,23,3.052,0.8
10,27,24,0,0.571
10,28,1,0,0.368
10,28,2,0,0.346
10,28,3,0,0.094
10,28,4,0,0.096
10,28,5,0,0.101
10,28,6,0,0.096
10,28,7,4.578,0.149
10,28,8,4.883,0.771
10,28,9,3.968,0.203
10,28,10,1.221,0.117
10,28,11,0,0.093
10,28,12,0,0.091
10,28,13,0,0.101
10,28,14,0,0.102
10,28,15,0,0.098
10,28,16,0,0.094
10,28,17,7.325,0.168
10,28,18,4.578,0.162
10,28,19,4.578,1.526
10,28,20,4.272,0.776
10,28,21,4.273,0.789
10,28,22,3.968,1.04
10,28,23,4.273,0.656
10,28,24,0,0.205
10,29,1,0,0.144
10,29,2,0,0.099
10,29,3,0,0.088
10,29,4,0,0.088
10,29,5,0,0.088
10,29,6,0,0.083
10,29,7,4.578,0.133
10,29,8,5.493,0.171
10,29,9,4.883,0.189
10,29,10,1.832,0.531
10,29,11,0,0.378
10,29,12,0,0.374
10,29,13,0,0.352
10,29,14,0,1.189
10,29,15,0.915,0.507
10,29,16,0,0.477
10,29,17,0,0.312
10,29,18,9.461,0.696
10,29,19,6.104,1.195
10,29,20,4.578,1.504
10,29,21,4.578,1.181
10,29,22,4.884,1.08
10,29,23,4.578,0.925
10,29,24,3.662,0.432
10,30,1,0,0.208
10,30,2,0,0.102
10,30,3,0,0.085
10,30,4,0,0.093
10,30,5,0,0.104
10,30,6,0,0.091
10,30,7,0,0.085
10,30,8,4.578,0.702
10,30,9,6.104,0.624
10,30,10,4.578,0.408
10,30,11,1.526,0.402
10,30,12,0,0.099
10,30,13,0,0.123
10,30,14,0.305,0.352
10,30,15,0,0.218
10,30,16,0,0.307
10,30,17,0,0.133
10,30,18,8.241,1.008
10,30,19,5.798,1.288
10,30,20,3.968,0.726
10,30,21,3.662,0.752
10,30,22,3.663,0.968
10,30,23,4.273,0.997
10,30,24,3.357,0.728
10,31,1,0,0.493
10,31,2,0,0.12
10,31,3,0,0.088
10,31,4,0,0.099
10,31,5,0,0.104
10,31,6,0,0.093
10,31,7,0,0.086
10,31,8,4.578,0.152
10,31,9,6.104,0.744
10,31,10,5.188,0.298
10,31,11,1.831,0.275
10,31,12,0.306,0.413
10,31,13,0,0.104
10,31,14,0,0.104
10,31,15,0,0.088
10,31,16,0,0.083
10,31,17,0.305,0.197
10,31,18,8.851,0.659
10,31,19,4.578,0.843
10,31,20,3.357,0.984
10,31,21,3.052,1.016
10,31,22,4.578,1.05
10,31,23,3.357,0.838
10,31,24,3.052,0.65
11,1,1,0,0.102
11,1,2,0,0.088
11,1,3,0,0.085
11,1,4,0,0.104
11,1,5,0,0.096
11,1,6,0,0.085
11,1,7,0,0.091
11,1,8,4.883,0.269
11,1,9,6.409,0.512
11,1,10,5.799,0.262
11,1,11,1.526,0.125
11,1,12,0,0.096
11,1,13,0,0.203
11,1,14,0,0.173
11,1,15,0,0.293
11,1,16,0,0.283
11,1,17,0,0.28
11,1,18,9.767,2.645
11,1,19,5.798,0.808
11,1,20,3.968,0.95
11,1,21,3.662,0.762
11,1,22,3.663,0.774
11,1,23,4.273,0.986
11,1,24,3.662,0.822
11,2,1,0,0.453
11,2,2,0,0.101
11,2,3,0,0.104
11,2,4,0,0.083
11,2,5,0,0.091
11,2,6,0,0.106
11,2,7,0,0.08
11,2,8,5.188,0.675
11,2,9,7.325,0.832
11,2,10,5.494,0.595
11,2,11,1.526,0.109
11,2,12,0,0.256
11,2,13,0,1.072
11,2,14,0,0.888
11,2,15,0,0.773
11,2,16,0,0.68
11,2,17,0,0.536
11,2,18,7.63,0.944
11,2,19,5.799,2.496
11,2,20,4.272,0.819
11,2,21,3.663,0.808
11,2,22,3.967,1.008
11,2,23,4.273,0.824
11,2,24,4.578,0.837
11,3,1,0,0.131
11,3,2,0,0.096
11,3,3,0,0.112
11,3,4,0,0.08
11,3,5,0,0.096
11,3,6,0,0.099
11,3,7,0,0.08
11,3,8,4.883,0.133
11,3,9,7.325,0.549
11,3,10,5.799,0.374
11,3,11,1.831,0.317
11,3,12,0,0.104
11,3,13,0,0.184
11,3,14,0,0.312
11,3,15,0,0.253
11,3,16,0,0.107
11,3,17,0,0.163
11,3,18,9.156,0.794
11,3,19,6.715,2.07
11,3,20,4.578,0.829
11,3,21,4.272,0.701
11,3,22,3.968,0.723
11,3,23,3.968,0.704
11,3,24,3.967,0.859
11,4,1,0.916,0.64
11,4,2,8.545,0.445
11,4,3,1.221,0.181
11,4,4,0,0.096
11,4,5,0,0.08
11,4,6,0,0.094
11,4,7,0,0.085
11,4,8,4.883,0.331
11,4,9,7.02,0.4
11,4,10,5.188,0.584
11,4,11,1.832,0.685
11,4,12,0,0.261
11,4,13,0,0.094
11,4,14,0,0.976
11,4,15,0,0.162
11,4,16,0,0.174
11,4,17,0,0.226
11,4,18,8.24,0.424
11,4,19,5.188,0.79
11,4,20,4.578,0.802
11,4,21,4.578,0.968
11,4,22,4.578,0.835
11,4,23,3.968,0.821
11,4,24,4.273,0.803
11,5,1,0,0.72
11,5,2,0,0.189
11,5,3,0,0.08
11,5,4,0,0.083
11,5,5,0,0.101
11,5,6,0,0.08
11,5,7,0,0.072
11,5,8,4.883,0.142
11,5,9,5.799,0.165
11,5,10,5.799,0.387
11,5,11,1.831,0.106
11,5,12,0,0.096
11,5,13,0,0.096
11,5,14,0,0.27
11,5,15,7.019,0.21
11,5,16,5.189,0.352
11,5,17,5.188,0.358
11,5,18,5.799,0.538
11,5,19,6.409,1.302
11,5,20,5.189,0.861
11,5,21,6.409,1.155
11,5,22,6.409,0.965
11,5,23,4.578,0.741
11,5,24,4.273,0.608
11,6,1,0,0.088
11,6,2,0,0.08
11,6,3,0,0.086
11,6,4,0,0.098
11,6,5,0,0.08
11,6,6,0,0.078
11,6,7,0,0.08
11,6,8,4.883,0.773
11,6,9,7.325,0.832
11,6,10,6.409,0.624
11,6,11,2.136,0.187
11,6,12,0,0.098
11,6,13,0,0.086
11,6,14,0,0.205
11,6,15,0,0.301
11,6,16,0,0.339
11,6,17,0,0.715
11,6,18,7.63,1.277
11,6,19,6.104,1.253
11,6,20,5.494,0.883
11,6,21,4.883,0.979
11,6,22,7.325,1.133
11,6,23,5.799,0.891
11,6,24,4.273,0.696
11,7,1,0,0.36
11,7,2,0,0.077
11,7,3,0,0.091
11,7,4,0,0.096
11,7,5,0,0.077
11,7,6,0,0.072
11,7,7,0,0.093
11,7,8,4.883,0.144
11,7,9,6.714,0.798
11,7,10,6.715,0.32
11,7,11,1.831,0.12
11,7,12,0,0.093
11,7,13,0,0.157
11,7,14,0,0.08
11,7,15,0,0.099
11,7,16,0,0.085
11,7,17,0,0.23
11,7,18,9.156,0.762
11,7,19,6.104,1.123
11,7,20,4.883,0.968
11,7,21,5.494,1.003
11,7,22,6.104,1.117
11,7,23,4.578,0.837
11,7,24,4.578,0.867
11,8,1,0,0.28
11,8,2,0,0.08
11,8,3,0,0.091
11,8,4,0,0.098
11,8,5,0,0.094
11,8,6,0,0.082
11,8,7,0,0.08
11,8,8,4.883,0.24
11,8,9,7.325,0.803
11,8,10,6.714,0.464
11,8,11,1.526,0.112
11,8,12,0,0.085
11,8,13,0,0.096
11,8,14,0,0.096
11,8,15,0,0.088
11,8,16,0,0.702
11,8,17,0,0.365
11,8,18,9.461,2.128
11,8,19,6.104,1.011
11,8,20,5.189,1.058
11,8,21,4.883,0.726
11,8,22,4.578,0.81
11,8,23,4.883,0.75
11,8,24,4.578,0.781
11,9,1,0,0.187
11,9,2,0,0.101
11,9,3,0,0.064
11,9,4,0,0.101
11,9,5,0,0.102
11,9,6,0,0.061
11,9,7,0,0.091
11,9,8,4.883,0.16
11,9,9,7.935,1.336
11,9,10,6.104,0.605
11,9,11,1.832,0.16
11,9,12,0,0.072
